date,borough,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,new_cases,total_cases,new_deaths,total_deaths
2021-10-28,Richmond Upon Thames,-2,3,43,-37,-61,13,106,23129,0,306
2021-10-28,City Of London,-49,-49,-50,-47,-29,,89,36269,0,478
2021-10-28,Harrow,1,10,57,-28,-36,10,122,34863,0,551
2021-10-28,Sutton,-1,0,34,-46,-52,11,143,28435,1,454
2021-10-28,Redbridge,-11,-3,2,-44,-52,9,160,48333,0,785
2021-10-28,Tower Hamlets,-17,1,19,-47,-50,11,86,46837,0,425
2021-10-28,Croydon,3,7,25,-39,-41,10,137,51992,0,866
2021-10-28,Camden,-33,-7,2,-25,-47,12,77,26646,0,297
2021-10-28,Havering,3,7,20,-30,-42,9,136,40309,0,872
2021-10-28,Newham,-13,2,182,-37,-38,7,116,52556,0,673
2021-10-28,Southwark,-15,-4,19,-35,-39,10,91,39500,0,376
2021-10-28,Haringey,-14,-9,12,-35,-49,9,81,34559,0,430
2021-10-28,Hackney,-17,4,37,-37,-44,9,89,36269,0,478
2021-10-28,Bexley,-11,6,32,-39,-45,9,118,35468,0,590
2021-10-28,Merton,-15,-10,4,-40,-47,11,97,27821,0,429
2021-10-28,Greenwich,9,9,49,-28,-50,10,122,36883,0,461
2021-10-28,Barnet,-6,1,41,-33,-45,10,200,52618,2,805
2021-10-28,Islington,-32,-9,29,-68,-52,12,68,27755,1,322
2021-10-28,Kensington And Chelsea,-14,7,12,-33,-46,10,55,16937,1,233
2021-10-28,Bromley,-1,6,30,-41,-50,11,139,41938,0,653
2021-10-28,Hounslow,-4,6,31,-29,-39,9,153,41909,1,606
2021-10-28,Enfield,-7,-1,23,-44,-44,8,117,44668,1,625
2021-10-28,Ealing,0,2,51,-37,-43,9,156,51716,1,689
2021-10-28,Lewisham,3,9,48,-32,-49,11,90,37279,0,561
2021-10-28,Wandsworth,-14,-7,11,-29,-48,12,142,43211,0,466
2021-10-27,Havering,2,0,13,-28,-44,9,128,40173,0,872
2021-10-27,Bexley,-13,2,32,-41,-47,10,116,35350,1,590
2021-10-27,Merton,-12,-10,22,-38,-46,11,107,27724,0,429
2021-10-27,Tower Hamlets,-19,0,14,-46,-50,11,115,46751,0,425
2021-10-27,Harrow,4,11,58,-25,-35,10,129,34741,0,551
2021-10-27,Hillingdon,-9,-5,52,-41,-44,10,146,44285,2,678
2021-10-27,Richmond Upon Thames,-5,-1,33,-40,-62,13,141,23023,2,306
2021-10-27,Islington,-35,-12,34,-68,-54,13,88,27687,1,321
2021-10-27,City Of London,-53,-50,-47,-49,-33,,111,36180,0,478
2021-10-27,Barnet,-7,-2,25,-33,-44,11,215,52418,2,803
2021-10-27,Greenwich,4,7,34,-27,-49,10,79,36761,0,461
2021-10-27,Ealing,-1,-1,47,-35,-45,9,152,51560,1,688
2021-10-27,Hackney,-17,1,36,-38,-44,10,111,36180,0,478
2021-10-27,Camden,-35,-13,6,-26,-47,12,80,26569,0,297
2021-10-27,Haringey,-14,-9,4,-37,-49,9,103,34478,0,430
2021-10-27,Enfield,-9,-5,18,-45,-44,9,150,44551,0,624
2021-10-27,Bromley,-1,3,26,-39,-51,12,152,41799,1,653
2021-10-27,Redbridge,-14,-2,2,-34,-52,9,143,48173,1,785
2021-10-27,Brent,3,5,30,-32,-40,8,129,45301,1,758
2021-10-27,Hounslow,-5,2,33,-27,-38,9,145,41756,1,605
2021-10-27,Waltham Forest,5,-4,6,-41,-48,9,102,39202,0,513
2021-10-27,Croydon,4,3,27,-40,-41,11,139,51855,0,866
2021-10-27,Lambeth,-20,-3,85,-41,-43,12,118,44165,1,541
2021-10-27,Hammersmith And Fulham,-16,-7,24,-37,-51,11,103,24848,0,257
2021-10-27,Wandsworth,-14,-9,15,-33,-47,13,135,43069,0,466
2021-10-27,Westminster,-26,-3,-3,-33,-44,10,77,25865,1,334
2021-10-27,Kensington And Chelsea,-16,3,8,-37,-45,11,44,16882,0,232
2021-10-27,Barking And Dagenham,-1,3,53,-32,-44,6,68,33529,1,494
2021-10-27,Lewisham,3,9,38,-32,-47,12,100,37189,1,561
2021-10-27,Sutton,0,1,38,-45,-51,11,127,28292,0,453
2021-10-27,Newham,3,1,511,-26,-36,8,105,52440,2,673
2021-10-27,Kingston Upon Thames,-6,-6,,-35,-48,12,114,22591,0,326
2021-10-27,Southwark,-16,-7,21,-38,-43,11,94,39409,0,376
2021-10-26,Lewisham,-1,5,39,-34,-49,12,96,37089,0,560
2021-10-26,Wandsworth,-15,-11,14,-29,-48,14,120,42934,0,466
2021-10-26,Croydon,1,7,16,-40,-43,11,124,51716,2,866
2021-10-26,Enfield,-10,-8,19,-43,-44,9,145,44401,0,624
2021-10-26,Camden,-34,-8,-1,-27,-50,12,72,26489,0,297
2021-10-26,Hounslow,-5,0,38,-27,-39,9,118,41611,1,604
2021-10-26,Southwark,-18,-9,14,-38,-43,11,81,39315,0,376
2021-10-26,Haringey,-15,-8,14,-35,-52,10,106,34375,0,430
2021-10-26,Hackney,-21,-1,34,-37,-46,11,88,36069,2,478
2021-10-26,Ealing,-5,0,51,-35,-44,9,142,51408,0,687
2021-10-26,Harrow,-1,10,56,-27,-34,10,122,34612,0,551
2021-10-26,Havering,-1,3,4,-33,-42,10,103,40045,0,872
2021-10-26,Merton,-14,-10,15,-34,-48,12,97,27617,0,429
2021-10-26,Bexley,-15,5,26,-43,-46,10,117,35234,0,589
2021-10-26,Newham,-8,1,183,-33,-39,8,103,52335,0,671
2021-10-26,Barnet,-8,-1,33,-31,-45,11,235,52203,0,801
2021-10-26,Sutton,-1,-2,29,-45,-52,12,120,28165,0,453
2021-10-26,Kensington And Chelsea,-15,8,6,-38,-48,11,59,16838,0,232
2021-10-26,Lambeth,-24,-5,83,-40,-44,12,91,44047,0,540
2021-10-26,Waltham Forest,0,-6,10,-41,-50,10,116,39100,1,513
2021-10-26,Tower Hamlets,-20,1,18,-47,-50,11,83,46636,0,425
2021-10-26,Greenwich,4,2,52,-25,-51,11,103,36682,0,461
2021-10-26,Kingston Upon Thames,-6,-7,,-34,-49,12,96,22477,0,326
2021-10-26,Hillingdon,-11,-3,39,-41,-44,9,141,44139,0,676
2021-10-26,Brent,0,2,40,-31,-40,8,101,45172,1,757
2021-10-26,Bromley,-3,7,23,-40,-52,13,137,41647,0,652
2021-10-26,City Of London,-54,-50,-58,-49,-32,,88,36069,2,478
2021-10-26,Richmond Upon Thames,-9,2,26,-40,-62,13,144,22882,1,304
2021-10-26,Westminster,-28,-7,0,-32,-45,11,71,25788,0,333
2021-10-26,Hammersmith And Fulham,4,-4,17,-29,-51,11,86,24745,1,257
2021-10-26,Islington,-6,-11,27,-62,-55,13,102,27599,1,320
2021-10-26,Redbridge,-13,2,-9,-41,-53,9,112,48030,0,784
2021-10-26,Barking And Dagenham,-2,-4,60,-31,-46,7,83,33461,1,493
2021-10-25,Havering,1,1,18,-34,-45,9,141,39942,1,872
2021-10-25,Hackney,-20,2,60,-44,-48,12,81,35981,1,476
2021-10-25,Westminster,-31,-6,5,-33,-49,12,83,25717,0,333
2021-10-25,Kensington And Chelsea,-19,5,14,-40,-49,12,66,16779,0,232
2021-10-25,Redbridge,-13,0,10,-43,-52,10,142,47918,1,784
2021-10-25,Haringey,-12,-8,24,-38,-51,10,99,34269,1,430
2021-10-25,Barnet,-7,4,51,-35,-46,11,230,51968,0,801
2021-10-25,City Of London,-59,-56,-59,-53,-37,,81,35981,1,476
2021-10-25,Bexley,-13,2,43,-44,-48,10,139,35117,0,589
2021-10-25,Harrow,4,15,88,-28,-37,10,129,34490,2,551
2021-10-25,Ealing,-1,4,80,-32,-45,9,163,51266,1,687
2021-10-25,Newham,-8,4,228,-30,-41,8,120,52232,0,671
2021-10-25,Richmond Upon Thames,-4,3,43,-43,-63,13,195,22738,0,303
2021-10-25,Southwark,-18,-6,25,-42,-45,12,98,39234,0,376
2021-10-25,Hillingdon,-8,-2,65,-41,-45,9,165,43998,0,676
2021-10-25,Tower Hamlets,-20,-1,23,-46,-53,12,87,46553,1,425
2021-10-25,Bromley,-4,5,28,-42,-54,13,166,41510,0,652
2021-10-25,Barking And Dagenham,2,1,87,-34,-46,7,89,33378,0,492
2021-10-25,Enfield,-6,-6,41,-46,-45,9,149,44256,0,624
2021-10-25,Islington,-35,-13,33,-67,-58,14,98,27497,0,319
2021-10-25,Croydon,1,4,31,-38,-42,11,135,51592,0,864
2021-10-25,Waltham Forest,4,-2,29,-40,-50,10,101,38984,0,512
2021-10-25,Lewisham,5,3,50,-37,-52,12,95,36993,1,560
2021-10-25,Lambeth,-23,-4,92,-44,-48,13,154,43956,0,540
2021-10-25,Hammersmith And Fulham,-21,-7,31,-38,-53,12,102,24659,0,256
2021-10-25,Kingston Upon Thames,-2,-3,,-37,-50,12,109,22381,0,326
2021-10-25,Greenwich,6,5,76,-25,-51,11,135,36579,0,461
2021-10-25,Hounslow,-1,6,39,-27,-41,9,154,41493,1,603
2021-10-25,Merton,-15,-6,20,-36,-48,11,92,27520,1,429
2021-10-25,Sutton,0,1,51,-47,-54,11,146,28045,0,453
2021-10-25,Brent,3,5,76,-32,-41,8,140,45071,1,756
2021-10-25,Camden,-35,-15,22,-27,-52,13,89,26417,0,297
2021-10-25,Wandsworth,-14,-9,24,-37,-52,14,135,42814,0,466
2021-10-24,Newham,11,-5,367,2,-12,0,75,52112,3,671
2021-10-24,Hammersmith And Fulham,-26,-17,31,-33,-19,0,49,24557,0,256
2021-10-24,Kingston Upon Thames,-14,-14,79,-11,-7,0,93,22272,0,326
2021-10-24,Barnet,-12,-5,29,-23,-9,1,207,51738,1,801
2021-10-24,Bromley,-14,-3,8,-28,2,1,135,41344,0,652
2021-10-24,Hounslow,2,1,20,-5,-11,1,111,41339,0,602
2021-10-24,Bexley,-19,-4,8,-26,-11,1,87,34978,0,589
2021-10-24,City Of London,-28,-50,-41,-17,,,59,35900,0,475
2021-10-24,Haringey,-22,-15,-5,-23,-27,0,92,34170,0,429
2021-10-24,Kensington And Chelsea,-25,7,9,-35,-25,2,28,16713,0,232
2021-10-24,Waltham Forest,-4,-10,21,-27,-19,0,68,38883,0,512
2021-10-24,Barking And Dagenham,-8,-10,61,-21,-22,0,59,33289,0,492
2021-10-24,Sutton,-15,-13,20,-31,-12,1,113,27899,0,453
2021-10-24,Merton,-17,-16,10,-29,-10,1,70,27428,0,428
2021-10-24,Havering,-13,-2,32,-7,-8,1,113,39801,1,871
2021-10-24,Westminster,-22,-2,-20,-13,-15,0,46,25634,1,333
2021-10-24,Hackney,-18,-4,32,-20,-7,0,59,35900,0,475
2021-10-24,Croydon,-13,-4,19,-31,-8,1,110,51457,0,864
2021-10-24,Lambeth,-20,-5,55,-14,-6,1,84,43802,1,540
2021-10-24,Lewisham,-6,-1,30,-19,-15,1,75,36898,0,559
2021-10-24,Greenwich,-10,-4,17,-15,-14,1,73,36444,0,461
2021-10-24,Islington,-26,-13,35,-56,-14,0,65,27399,0,319
2021-10-24,Brent,-8,0,36,-23,-14,1,89,44931,1,755
2021-10-24,Camden,-29,-13,7,1,-13,0,55,26328,0,297
2021-10-24,Southwark,-18,-4,21,-23,-2,0,68,39136,0,376
2021-10-24,Redbridge,-19,-9,-2,-27,-22,0,86,47776,1,783
2021-10-24,Enfield,-18,-11,10,-35,-12,1,91,44107,0,624
2021-10-24,Wandsworth,-21,-14,13,-23,3,1,95,42679,0,466
2021-10-24,Tower Hamlets,-6,-12,9,-32,-9,-1,83,46466,1,424
2021-10-24,Hillingdon,-14,-15,55,-33,-9,1,147,43833,0,676
2021-10-24,Richmond Upon Thames,-11,-5,17,-27,-21,0,98,22543,0,303
2021-10-24,Harrow,-11,2,66,-10,6,0,86,34361,0,549
2021-10-24,Ealing,-9,-1,30,-27,-14,1,128,51103,0,686
2021-10-23,Barnet,-17,0,8,-25,-13,2,186,51531,0,800
2021-10-23,Hammersmith And Fulham,-22,-7,28,-26,-20,1,72,24508,0,256
2021-10-23,Croydon,-8,-1,23,-25,-12,1,104,51347,1,864
2021-10-23,Ealing,-11,0,31,-26,-15,1,127,50975,2,686
2021-10-23,Lewisham,-8,1,9,-19,-18,1,91,36823,0,559
2021-10-23,Greenwich,-13,-4,-10,-13,-13,1,82,36371,0,461
2021-10-23,Bexley,-21,1,12,-32,-10,2,77,34891,0,589
2021-10-23,Hackney,-21,-3,20,-24,-17,1,61,35841,2,475
2021-10-23,Brent,1,-4,25,-18,-16,1,85,44842,0,754
2021-10-23,Redbridge,-21,-7,-22,-27,-20,1,99,47690,0,782
2021-10-23,Sutton,-15,-9,17,-32,-12,1,125,27786,0,453
2021-10-23,Newham,-17,-6,112,-14,-10,1,78,52037,0,668
2021-10-23,Haringey,-22,-13,-3,-22,-28,1,82,34078,0,429
2021-10-23,Kingston Upon Thames,-20,-9,45,-21,-5,2,91,22179,0,326
2021-10-23,Bromley,-18,-1,-4,-27,-3,1,124,41209,0,652
2021-10-23,Wandsworth,-24,-15,2,-17,-6,1,117,42584,0,466
2021-10-23,Westminster,-27,-1,-24,-12,-13,1,55,25588,0,332
2021-10-23,Barking And Dagenham,-5,1,64,-16,-21,1,58,33230,1,492
2021-10-23,Southwark,-22,-11,4,-20,-3,0,66,39068,0,376
2021-10-23,Merton,-20,-13,2,-23,-11,1,86,27358,0,428
2021-10-23,Kensington And Chelsea,-28,6,-17,-34,-19,2,32,16685,0,232
2021-10-23,Waltham Forest,-9,-6,-25,-30,-21,1,84,38815,0,512
2021-10-23,Islington,-30,-6,24,-50,-11,1,58,27334,0,319
2021-10-23,Camden,-32,-15,-16,-2,-4,2,67,26273,0,297
2021-10-23,City Of London,-29,-47,-49,-9,,,61,35841,2,475
2021-10-23,Enfield,-16,-9,0,-38,-13,2,116,44016,0,624
2021-10-23,Hillingdon,-16,-9,39,-34,-12,1,115,43686,0,676
2021-10-23,Richmond Upon Thames,-5,0,-2,-20,-15,1,106,22445,0,303
2021-10-23,Havering,-14,-4,10,-14,-7,1,93,39688,0,870
2021-10-23,Hounslow,-13,4,0,-12,-8,1,116,41228,0,602
2021-10-23,Harrow,-12,10,53,-12,0,1,111,34275,0,549
2021-10-23,Tower Hamlets,-10,0,-7,-36,-10,0,61,46383,1,423
2021-10-23,Lambeth,-22,-3,30,-12,-3,1,72,43718,0,539
2021-10-22,Lewisham,3,11,28,-27,-44,10,94,36732,0,559
2021-10-22,Lambeth,-22,1,29,-36,-40,11,73,43646,0,539
2021-10-22,Hackney,-17,8,30,-27,-40,9,79,35780,1,473
2021-10-22,Harrow,-7,15,53,-25,-31,9,140,34164,1,549
2021-10-22,Merton,-17,-6,0,-35,-40,9,88,27272,0,428
2021-10-22,Bexley,-17,4,17,-35,-38,8,103,34814,0,589
2021-10-22,Enfield,-13,-4,3,-39,-33,7,134,43900,0,624
2021-10-22,Tower Hamlets,-24,1,-13,-43,-46,11,85,46322,0,422
2021-10-22,Hounslow,-7,3,15,-22,-33,7,146,41112,0,602
2021-10-22,Newham,-13,1,178,-28,-32,7,127,51959,2,668
2021-10-22,Greenwich,-10,2,24,-18,-43,9,98,36289,1,461
2021-10-22,Hammersmith And Fulham,-25,-6,19,-35,-46,10,69,24436,0,256
2021-10-22,Southwark,-23,-6,3,-34,-37,10,81,39002,0,376
2021-10-22,Croydon,-9,6,12,-35,-35,9,139,51243,0,863
2021-10-22,Havering,-8,1,57,-25,-33,8,104,39595,1,870
2021-10-22,City Of London,-61,-57,-62,-47,-39,,79,35780,1,473
2021-10-22,Brent,-10,3,36,-29,-34,7,127,44757,1,754
2021-10-22,Richmond Upon Thames,-14,3,18,-38,-55,11,142,22339,0,303
2021-10-22,Redbridge,-16,-3,-7,-37,-42,8,136,47591,0,782
2021-10-22,Westminster,-40,-13,-31,-29,-44,10,69,25533,1,332
2021-10-22,Hillingdon,-14,-4,31,-35,-35,7,139,43571,0,676
2021-10-22,Kingston Upon Thames,-13,-6,,-31,-42,11,112,22088,1,326
2021-10-22,Bromley,-11,2,9,-36,-49,11,132,41085,0,652
2021-10-22,Haringey,-17,-8,16,-30,-44,8,97,33996,0,429
2021-10-22,Islington,-16,-10,30,-60,-52,12,69,27276,0,319
2021-10-22,Camden,-39,-11,-2,-20,-44,11,78,26206,0,297
2021-10-22,Waltham Forest,-1,-6,1,-35,-40,8,92,38731,0,512
2021-10-22,Kensington And Chelsea,-27,2,-8,-33,-45,10,45,16653,0,232
2021-10-22,Sutton,-9,-3,24,-42,-44,9,144,27661,1,453
2021-10-22,Barking And Dagenham,-2,5,50,-23,-35,5,78,33172,1,491
2021-10-22,Wandsworth,-16,-5,5,-28,-43,11,115,42467,0,466
2021-10-22,Ealing,-6,0,31,-35,-36,8,169,50848,0,684
2021-10-22,Barnet,-14,1,32,-30,-36,9,222,51345,1,800
2021-10-21,Hackney,-20,6,39,-35,-37,9,97,35701,0,472
2021-10-21,Brent,-5,4,45,-32,-35,7,133,44630,0,753
2021-10-21,Ealing,-5,3,45,-37,-35,8,170,50679,0,684
2021-10-21,Wandsworth,-15,-6,7,-30,-43,12,124,42352,0,466
2021-10-21,Harrow,-2,12,64,-26,-27,9,118,34024,1,548
2021-10-21,City Of London,-49,-47,-56,-47,-33,,97,35701,0,472
2021-10-21,Lambeth,-23,-3,32,-40,-39,10,92,43573,0,539
2021-10-21,Havering,-7,6,-2,-26,-30,8,138,39491,1,869
2021-10-21,Camden,-37,-14,0,-28,-44,11,79,26128,0,297
2021-10-21,Sutton,-4,1,24,-43,-42,10,156,27517,0,452
2021-10-21,Islington,-34,-8,30,-67,-49,11,71,27207,0,319
2021-10-21,Hounslow,-6,6,27,-28,-32,8,189,40966,1,602
2021-10-21,Kensington And Chelsea,-24,6,-2,-42,-43,10,59,16608,0,232
2021-10-21,Newham,-5,2,418,-32,-32,7,127,51832,0,666
2021-10-21,Lewisham,1,10,34,-30,-42,10,109,36638,0,559
2021-10-21,Barnet,-11,3,36,-31,-37,9,262,51123,0,799
2021-10-21,Redbridge,-14,-2,-2,-41,-43,8,139,47455,1,782
2021-10-21,Greenwich,-5,4,33,-27,-44,10,118,36191,1,460
2021-10-21,Merton,-14,-8,0,-37,-40,10,83,27184,2,428
2021-10-21,Tower Hamlets,-21,0,-5,-47,-45,11,133,46237,0,422
2021-10-21,Barking And Dagenham,-2,4,57,-28,-35,5,118,33094,0,490
2021-10-21,Hammersmith And Fulham,-23,-5,23,-39,-46,10,79,24367,0,256
2021-10-21,Waltham Forest,2,-1,8,-38,-40,8,107,38639,0,512
2021-10-21,Richmond Upon Thames,-9,4,23,-38,-54,12,165,22197,0,303
2021-10-21,Westminster,-36,-14,-23,-36,-41,9,77,25464,0,331
2021-10-21,Enfield,-10,-1,12,-41,-34,7,133,43766,1,624
2021-10-21,Kingston Upon Thames,-16,-5,,-30,-39,11,97,21976,0,325
2021-10-21,Haringey,-16,-6,19,-33,-43,8,100,33899,0,429
2021-10-21,Bromley,-10,1,12,-40,-48,11,146,40953,0,652
2021-10-21,Hillingdon,-11,1,52,-36,-35,8,161,43432,0,676
2021-10-21,Croydon,-5,6,24,-38,-34,9,147,51104,0,863
2021-10-21,Bexley,-13,6,10,-35,-36,9,147,34711,0,589
2021-10-21,Southwark,-21,-7,7,-37,-34,10,97,38921,1,376
2021-10-20,Southwark,-24,-10,2,-36,-38,10,73,38824,0,375
2021-10-20,Bromley,-11,-3,5,-39,-48,12,160,40807,0,652
2021-10-20,Greenwich,-11,3,20,-27,-43,10,129,36073,0,459
2021-10-20,Newham,-22,-1,183,-33,-30,8,122,51705,0,666
2021-10-20,Hillingdon,-12,-5,44,-39,-35,8,153,43271,0,676
2021-10-20,Redbridge,-18,-2,1,-36,-43,9,138,47316,0,781
2021-10-20,Barnet,-11,-2,23,-29,-37,10,296,50861,0,799
2021-10-20,Richmond Upon Thames,-13,0,7,-38,-53,12,166,22032,1,303
2021-10-20,Havering,-9,-2,0,-28,-31,8,153,39353,0,868
2021-10-20,Hounslow,-10,3,19,-24,-31,8,191,40777,0,601
2021-10-20,Waltham Forest,0,-3,6,-37,-40,8,112,38532,1,512
2021-10-20,Camden,-39,-16,6,-30,-43,11,100,26049,0,297
2021-10-20,Sutton,-7,1,25,-42,-43,11,191,27361,0,452
2021-10-20,Kingston Upon Thames,-18,-7,,-31,-40,11,129,21879,0,325
2021-10-20,Croydon,-8,-1,7,-37,-34,10,148,50957,1,863
2021-10-20,City Of London,-52,-49,-54,-48,-35,,118,35604,1,472
2021-10-20,Barking And Dagenham,-7,5,39,-30,-36,6,107,32976,0,490
2021-10-20,Brent,-5,2,41,-31,-35,7,128,44497,0,753
2021-10-20,Ealing,-3,0,36,-34,-38,8,190,50509,0,684
2021-10-20,Lambeth,-28,-5,23,-42,-39,11,113,43481,0,539
2021-10-20,Westminster,-37,-14,-25,-36,-42,10,92,25387,0,331
2021-10-20,Lewisham,2,7,25,-29,-41,11,104,36529,1,559
2021-10-20,Haringey,-22,-6,6,-39,-44,9,134,33799,0,429
2021-10-20,Bexley,-14,4,14,-36,-37,9,146,34564,0,589
2021-10-20,Merton,-16,-11,-1,-35,-39,11,127,27101,0,426
2021-10-20,Harrow,-4,11,63,-22,-27,9,160,33906,0,547
2021-10-20,Hammersmith And Fulham,-1,-5,30,-33,-47,10,83,24288,0,256
2021-10-20,Kensington And Chelsea,-23,6,6,-38,-42,10,59,16549,0,232
2021-10-20,Tower Hamlets,-24,-1,-5,-45,-45,11,126,46104,0,422
2021-10-20,Hackney,-23,2,42,-38,-38,10,118,35604,1,472
2021-10-20,Enfield,-13,-5,10,-41,-34,8,139,43633,1,623
2021-10-20,Wandsworth,-14,-10,3,-30,-42,12,171,42228,0,466
2021-10-20,Islington,-35,-12,38,-67,-50,13,105,27136,0,319
2021-10-19,Lewisham,-1,5,37,-26,-42,11,112,36425,1,558
2021-10-19,Sutton,-5,-1,38,-39,-44,10,192,27170,0,452
2021-10-19,Camden,-40,-12,0,-32,-46,12,103,25949,0,297
2021-10-19,Brent,-8,1,35,-31,-34,8,150,44369,0,753
2021-10-19,Hackney,-24,-1,37,-39,-40,10,105,35486,0,471
2021-10-19,Lambeth,-28,-6,35,-41,-38,11,101,43368,0,539
2021-10-19,Tower Hamlets,-23,3,3,-47,-46,11,127,45978,0,422
2021-10-19,Richmond Upon Thames,-18,4,12,-41,-54,12,167,21866,0,302
2021-10-19,Merton,-17,-9,10,-36,-41,11,104,26974,0,426
2021-10-19,Kensington And Chelsea,-28,2,-3,-42,-44,11,65,16490,0,232
2021-10-19,Bexley,-15,4,25,-36,-37,9,145,34418,0,589
2021-10-19,Croydon,-8,5,13,-39,-36,10,167,50809,0,862
2021-10-19,Kingston Upon Thames,-20,-7,,-33,-41,12,155,21750,0,325
2021-10-19,Hammersmith And Fulham,-20,-5,17,-36,-46,10,89,24205,0,256
2021-10-19,Waltham Forest,-4,-3,9,-35,-43,9,133,38420,1,511
2021-10-19,Bromley,-12,3,9,-38,-48,12,139,40647,1,652
2021-10-19,Haringey,-20,-5,17,-34,-47,9,93,33665,0,429
2021-10-19,Wandsworth,-20,-9,5,-32,-43,13,163,42057,0,466
2021-10-19,Hillingdon,-13,-5,40,-39,-34,8,166,43118,0,676
2021-10-19,Barking And Dagenham,-5,-2,47,-26,-38,6,75,32869,1,490
2021-10-19,Harrow,-8,8,49,-21,-27,9,158,33746,0,547
2021-10-19,Hounslow,-10,2,26,-24,-33,8,205,40586,1,601
2021-10-19,Islington,-37,-12,31,-67,-52,13,110,27031,1,319
2021-10-19,Newham,-15,1,174,-32,-34,8,126,51583,1,666
2021-10-19,Havering,-12,3,-1,-27,-31,8,161,39200,0,868
2021-10-19,Barnet,-13,-2,28,-30,-37,10,304,50565,0,799
2021-10-19,City Of London,-52,-50,-59,-48,-33,,105,35486,0,471
2021-10-19,Westminster,-39,-14,-21,-37,-41,10,97,25295,0,331
2021-10-19,Redbridge,-17,2,-1,-38,-44,8,151,47178,0,781
2021-10-19,Ealing,-8,2,39,-33,-37,9,182,50319,0,684
2021-10-19,Greenwich,-6,0,30,-23,-44,10,117,35944,0,459
2021-10-19,Southwark,-24,-9,8,-37,-38,10,123,38751,1,375
2021-10-19,Enfield,-13,-8,8,-40,-35,8,173,43494,1,622
2021-10-18,Lambeth,-29,-6,36,-44,-43,12,121,43267,0,539
2021-10-18,Islington,-7,-10,31,-58,-54,14,96,26921,0,318
2021-10-18,Wandsworth,-21,-11,8,-36,-47,14,148,41894,0,466
2021-10-18,City Of London,-58,-56,-60,-53,-37,,107,35381,0,471
2021-10-18,Kensington And Chelsea,-30,5,-2,-42,-45,11,67,16425,0,232
2021-10-18,Hammersmith And Fulham,-29,-10,20,-37,-47,12,87,24116,0,256
2021-10-18,Waltham Forest,-2,-4,11,-37,-42,9,128,38287,0,510
2021-10-18,Westminster,-41,-15,-19,-36,-46,12,109,25198,0,331
2021-10-18,Tower Hamlets,-26,-1,0,-46,-48,12,129,45851,1,422
2021-10-18,Bexley,-15,3,12,-36,-39,9,132,34273,1,589
2021-10-18,Bromley,-13,1,8,-40,-49,12,186,40508,0,651
2021-10-18,Barnet,-15,0,18,-32,-39,10,286,50261,1,799
2021-10-18,Enfield,-9,-6,18,-42,-36,8,177,43321,0,621
2021-10-18,Haringey,-20,-8,12,-35,-45,9,99,33572,1,429
2021-10-18,Havering,-10,3,6,-29,-33,8,156,39039,0,868
2021-10-18,Hounslow,-6,5,21,-24,-34,8,229,40381,0,600
2021-10-18,Hillingdon,-11,-3,54,-40,-34,8,165,42952,0,676
2021-10-18,Newham,-13,1,195,-28,-34,8,132,51457,0,665
2021-10-18,Croydon,-9,1,17,-36,-35,10,199,50642,0,862
2021-10-18,Redbridge,-18,-3,0,-40,-43,9,157,47027,2,781
2021-10-18,Kingston Upon Thames,-17,-6,,-33,-41,12,145,21595,0,325
2021-10-18,Southwark,-25,-7,7,-42,-39,11,117,38628,0,374
2021-10-18,Greenwich,-6,2,37,-24,-44,10,122,35827,0,459
2021-10-18,Harrow,-5,11,60,-27,-29,10,151,33588,1,547
2021-10-18,Camden,-38,-21,14,-29,-49,13,115,25846,0,297
2021-10-18,Sutton,-8,2,35,-44,-45,11,225,26978,0,452
2021-10-18,Brent,-6,3,49,-34,-35,8,117,44219,1,753
2021-10-18,Richmond Upon Thames,-18,5,9,-41,-55,12,167,21699,1,302
2021-10-18,Lewisham,1,1,30,-33,-45,12,108,36313,0,557
2021-10-18,Ealing,-7,1,34,-31,-38,8,179,50137,1,684
2021-10-18,Hackney,-23,-2,47,-36,-42,11,107,35381,0,471
2021-10-18,Barking And Dagenham,-5,1,66,-29,-37,6,111,32794,0,489
2021-10-18,Merton,-18,-7,10,-37,-41,11,102,26870,0,426
2021-10-17,Hammersmith And Fulham,-25,-14,33,-34,-16,1,58,24029,0,256
2021-10-17,Havering,-11,1,20,-13,-3,1,96,38883,1,868
2021-10-17,Ealing,-9,0,33,-26,-13,1,156,49958,1,683
2021-10-17,Redbridge,-19,-8,1,-31,-20,1,137,46870,1,779
2021-10-17,Kensington And Chelsea,-32,2,-4,-37,-27,2,53,16358,0,232
2021-10-17,City Of London,-32,-55,-49,-17,,,66,35274,1,471
2021-10-17,Kingston Upon Thames,-18,-13,79,-11,-5,1,127,21450,0,325
2021-10-17,Wandsworth,-24,-14,2,-35,3,1,114,41746,1,466
2021-10-17,Islington,-30,-11,33,-59,-14,1,64,26825,0,318
2021-10-17,Lambeth,-23,-7,41,-16,-8,1,66,43146,0,539
2021-10-17,Lewisham,-7,-4,26,-24,-15,1,80,36205,0,557
2021-10-17,Hackney,-20,-4,31,-20,-6,1,66,35274,1,471
2021-10-17,Bexley,-19,-7,2,-32,-8,1,106,34141,0,588
2021-10-17,Tower Hamlets,-11,-13,2,-31,-8,0,62,45722,0,421
